matrix,perm,perm_type,rows,cols,nnz,density,bandwidth_lower,bandwidth_upper,bandwidth_max,bandwidth_avg,locality_profile,locality_avg_row_spread,locality_max_row_spread,locality_max_nnz_per_row,locality_avg_nnz_per_row,locality_num_empty_rows,locality_consecutive_vertical_pairs,locality_total_vertical_pairs,locality_vertical_adjacency_ratio,locality_avg_col_spread,locality_max_col_spread,locality_num_empty_cols,block_density_4,nonzero_blocks_4,total_blocks_4,max_blocks_per_row_4,avg_blocks_per_row_4,block_density_8,nonzero_blocks_8,total_blocks_8,max_blocks_per_row_8,avg_blocks_per_row_8,block_density_16,nonzero_blocks_16,total_blocks_16,max_blocks_per_row_16,avg_blocks_per_row_16,block_density_32,nonzero_blocks_32,total_blocks_32,max_blocks_per_row_32,avg_blocks_per_row_32,block_density_64,nonzero_blocks_64,total_blocks_64,max_blocks_per_row_64,avg_blocks_per_row_64,block_density_128,nonzero_blocks_128,total_blocks_128,max_blocks_per_row_128,avg_blocks_per_row_128
adder_dcop_43.mtx,None,SYMMETRIC,1813,1813,11246,0.003421389127795242,1780,1776,1780,489.9471812199893,2145957,1183.6497517926089,1809,1310,6.202978488692774,0,1133,9433,0.12011025124562705,1058.6514065085494,1809,0,0.08964098966968499,7841,206116,448,17.270925110132158,0.026226679104477613,6700,51529,226,29.515418502202643,0.008464294315992292,5190,12996,113,45.526315789473685,0.003942003544508256,2786,3249,57,48.87719298245614,0.0032842170678827752,836,841,29,28.82758620689655,0.0030506727430555554,225,225,15,15.0
adder_dcop_42.mtx,None,SYMMETRIC,1813,1813,11246,0.003421389127795242,1764,1743,1764,487.93748888493684,2102582,1159.7253171538887,1812,1310,6.202978488692774,0,1108,9433,0.11745998091805364,1050.1742967457253,1812,0,0.08903914365340765,7894,206116,451,17.387665198237887,0.026102012774806893,6732,51529,227,29.65638766519824,0.008441523347425057,5204,12996,114,45.64912280701754,0.003963342430530494,2771,3249,57,48.6140350877193,0.003300006573016827,832,841,29,28.689655172413794,0.0030642918178013395,224,225,15,14.933333333333334
adder_dcop_41.mtx,None,SYMMETRIC,1813,1813,11246,0.003421389127795242,1782,1782,1782,483.64218388760446,2031981,1120.7837837837837,1812,1310,6.202978488692774,0,1138,9433,0.12064030531114174,1050.0137892995035,1812,0,0.08933337569903406,7868,206116,452,17.330396475770925,0.026226679104477613,6700,51529,227,29.515418502202643,0.008475725930928034,5183,12996,114,45.46491228070175,0.003937763311222661,2789,3249,57,48.92982456140351,0.0032920928881894486,834,841,29,28.75862068965517,0.0030506727430555554,225,225,15,15.0
adder_dcop_40.mtx,None,SYMMETRIC,1813,1813,11246,0.003421389127795242,1767,1767,1767,565.160946114174,2381616,1313.6326530612246,1812,1310,6.202978488692774,0,1158,9433,0.12276052157320047,1245.0910093767236,1812,0,0.089675299821383,7838,206116,447,17.26431718061674,0.026171991361334523,6714,51529,227,29.577092511013216,0.008465925515513586,5189,12996,114,45.51754385964912,0.0039676379606213875,2768,3249,57,48.56140350877193,0.0032842170678827752,836,841,29,28.82758620689655,0.0030506727430555554,225,225,15,15.0
adder_dcop_39.mtx,None,SYMMETRIC,1813,1813,11246,0.003421389127795242,1771,1789,1789,491.46594344655875,2097237,1156.777164920022,1811,1310,6.202978488692774,0,1104,9433,0.1170359376656419,1052.7832322118036,1811,0,0.08981280347559417,7826,206116,454,17.237885462555067,0.026380235700345294,6661,51529,227,29.34361233480176,0.00860017374706343,5108,12996,114,44.80701754385965,0.003977697165881927,2761,3249,57,48.43859649122807,0.003264691401605232,841,841,29,29.0,0.0030506727430555554,225,225,15,15.0
adder_dcop_38.mtx,None,SYMMETRIC,1813,1813,11246,0.003421389127795242,1804,1804,1804,566.4041436955362,2408715,1328.5797021511307,1811,1310,6.202978488692774,0,1136,9433,0.12042828368493587,1239.2217319360177,1812,0,0.08995072945994369,7814,206116,451,17.211453744493394,0.026507580328858048,6629,51529,227,29.202643171806166,0.008497038201160542,5170,12996,114,45.35087719298246,0.003940589119124507,2787,3249,57,48.89473684210526,0.0032960449804921967,833,841,29,28.724137931034484,0.0030506727430555554,225,225,15,15.0
adder_dcop_37.mtx,None,SYMMETRIC,1813,1813,11246,0.003421389127795242,1770,1800,1800,483.77503112217676,2044932,1127.927192498621,1812,1310,6.202978488692774,0,1151,9433,0.1220184458814799,1052.130170987314,1812,0,0.08958386438949784,7846,206116,447,17.281938325991188,0.026218852581319008,6702,51529,227,29.524229074889867,0.008508558493124152,5163,12996,114,45.28947368421053,0.003942003544508256,2786,3249,57,48.87719298245614,0.0032724737410607867,839,841,29,28.93103448275862,0.0030506727430555554,225,225,15,15.0
adder_dcop_36.mtx,None,SYMMETRIC,1813,1813,11246,0.003421389127795242,1782,1796,1796,479.151965143162,2055960,1134.0099282956426,1812,1310,6.202978488692774,0,1138,9433,0.12064030531114174,1036.9365692222834,1812,0,0.08960670576236614,7844,206116,453,17.277533039647576,0.026344640179910044,6670,51529,227,29.383259911894275,0.008423717641418983,5215,12996,114,45.74561403508772,0.003947671414450036,2782,3249,57,48.80701754385965,0.0032881502619760477,835,841,29,28.79310344827586,0.0030506727430555554,225,225,15,15.0
de2010.mtx,None,SYMMETRIC,24115,24115,116056,0.0001995689928120616,24043,24043,24043,8040.786017095195,345330991,14320.17379224549,24079,45,4.812606261662865,0,38,91941,0.0004133085348212441,14320.17379224549,24079,0,0.06263384222160819,115808,36348841,69,19.208492287278155,0.015735911765216336,115238,9090225,91,38.22155887230514,0.004012424215603841,112985,2274064,137,74.9237400530504,0.0010842846516656143,104526,568516,188,138.6286472148541,0.0003580688029192468,79130,142129,242,209.89389920424404,0.00020693219870146943,34231,35721,189,181.11640211640213
can_1072.mtx,None,SYMMETRIC,1072,1072,12444,0.010828553129873023,1060,1060,1060,325.6869173899068,933534,870.8339552238806,1068,35,11.60820895522388,0,174,11372,0.015300738656348928,870.8339552238806,1068,0,0.07274130190796857,10692,71824,70,39.8955223880597,0.02308685585371646,8422,17956,87,62.850746268656714,0.011841504263093787,4105,4489,66,61.26865671641791,0.010512408088235295,1156,1156,34,34.0,0.010512408088235295,289,289,17,17.0,0.009376808449074073,81,81,9,9.0
ct2010.mtx,None,SYMMETRIC,67578,67578,336352,7.365179664938298e-05,67397,67397,67397,22559.66988749881,2734080798,40458.14907218325,67538,53,4.977241113972003,0,36,268774,0.00013394152708223265,40458.14907218325,67538,0,0.06254183686523249,336127,285441025,65,19.895057709381472,0.01566327899144637,335530,71368704,88,39.717092803030305,0.003944445278374038,333095,17842176,136,78.8577178030303,0.0010148291927864577,323669,4460544,219,153.25236742424244,0.00028309145456488537,290073,1115136,326,274.69034090909093,0.000105493760983957,194602,278784,407,368.56439393939394
can_1054.mtx,None,SYMMETRIC,1054,1054,12196,0.01097832779436069,1048,1048,1048,321.8957035093473,909586,862.9848197343454,1051,35,11.571157495256166,0,174,11142,0.015616585891222402,862.9848197343454,1051,0,0.07242968453059673,10524,69696,74,39.86363636363637,0.023115295972828725,8244,17424,90,62.45454545454545,0.011904204147926038,4002,4356,66,60.63636363636363,0.010936782598714417,1089,1089,33,33.0,0.010302903330449828,289,289,17,17.0,0.00918993537808642,81,81,9,9.0
co2010.mtx,None,SYMMETRIC,201062,201062,974574,2.4107647046736762e-05,200827,200827,200827,67049.18089544766,23878856386,118763.64696461787,200967,120,4.847131730510987,0,32,773512,4.1369752505455636e-05,118763.64696461787,200967,0,0.06251424023350904,974352,2526670756,138,19.383917558588312,0.01563878419249986,973715,631667689,162,38.74248995344766,0.0039194573067775846,971290,157929489,192,77.28893132808149,0.000989014305120835,962304,39488656,273,153.13558243157226,0.0002566498058607575,927073,9872164,421,295.0582431572247,7.399310161448272e-05,803903,2468041,599,511.7141947803947
blckhole.mtx,None,SYMMETRIC,2132,2132,14872,0.003271861986912552,2126,2126,2126,611.9944862829478,3392898,1591.4155722326454,2126,20,6.975609756097561,0,40,12740,0.0031397174254317113,1591.4155722326454,2126,0,0.07140662210954905,13017,284089,38,24.422138836772984,0.019528952012774183,11899,71289,58,44.56554307116105,0.006274978397062,9258,17956,80,69.08955223880596,0.003448928401804797,4211,4489,66,62.850746268656714,0.003151787651909722,1152,1156,34,33.88235294117647,0.003140881812283737,289,289,17,17.0
ar2010.mtx,None,SYMMETRIC,186211,186211,904310,2.6079944845184048e-05,185891,185891,185891,62025.43442403601,20560353252,110414.27870533965,186067,54,4.856372609566567,0,34,718099,4.734723206688771e-05,110414.27870533965,186067,0,0.06251403318412534,904107,2167181809,80,19.421025497819688,0.015638765697045094,903514,541818729,100,38.81574086007647,0.003920069577149376,901122,135466321,142,77.42263081020707,0.0009899984354628788,892037,33872400,247,153.27096219931272,0.00025749502407687103,857410,8468100,388,294.64261168384877,7.50010560244232e-05,735919,2117025,588,505.7862542955327
ak2010.mtx,None,SYMMETRIC,45292,45292,217098,0.00010583098183922451,45193,45193,45193,15178.276667680035,1143050888,25246.286951144095,45213,430,4.7932968294621565,16,52,171806,0.00030266696157293694,25246.286951144095,45213,16,0.0625717665287827,216849,128210329,441,19.151196679325267,0.015686344214308506,216249,32058244,446,38.193041328152596,0.00396678467853217,213785,8014561,453,75.51571882726951,0.001034168755030365,205005,2005056,476,144.77754237288136,0.00030348673827621745,174645,501264,436,246.67372881355934,0.00012917468830425817,102579,125316,332,289.771186440678
smallworld.mtx,None,SYMMETRIC,100000,100000,999996,9.99996e-05,99789,99789,99789,33419.778583114334,8157825632,81578.25632,99918,17,9.99996,0,63,899996,7.000031111249383e-05,81578.25632,99918,0,0.06254296719032852,999309,625000000,53,39.97236,0.015672031956027864,996995,156250000,95,79.7596,0.003955327904956318,987588,39062500,180,158.01408,0.0010271455101235867,950750,9765625,330,304.24,0.00029728064462954324,821243,2442969,565,525.4273832373641,0.0001240302462916356,492097,611524,668,629.2800511508951
mark3jac140sc.mtx,None,SYMMETRIC,64089,64089,399735,9.732069135909203e-05,63993,63942,63993,17970.744228051084,2653221697,41399.01850551576,64066,44,6.237185788512849,0,54,335646,0.00016088378827693462,38838.67237747507,64074,0,0.0710964579029146,351402,256736529,98,21.931099045122636,0.01822948589415803,342624,64192144,109,42.763854218671995,0.0046506909737631386,335749,16048036,171,83.81153270094858,0.0012073044870754043,323337,4012009,243,161.42636045931104,0.00034263568892718715,284826,1004004,374,284.25748502994014,0.00013232394068550684,184380,251001,417,368.0239520958084
preferentialAttachment.mtx,None,SYMMETRIC,100000,100000,999970,9.9997e-05,99942,99942,99942,33291.23280898427,7582196500,75821.965,99987,983,9.9997,0,354,899970,0.00039334644488149605,75821.965,99987,0,0.06259351752070155,998476,625000000,988,39.93904,0.01570069532301193,995149,156250000,1033,79.61192,0.003970203964072197,983862,39062500,1029,157.41792,0.0010344916312578524,943974,9765625,1089,302.07168,0.0003010089399929104,811050,2442969,1026,518.9059500959693,0.00012529345811081082,487123,611524,747,622.9194373401534
mark3jac140.mtx,None,SYMMETRIC,64089,64089,399735,9.732069135909203e-05,63963,63981,63981,17939.495713410135,2651987789,41379.76546677277,64032,44,6.237185788512849,0,68,335646,0.0002025944000524362,38789.955530590276,64045,0,0.07110596832263665,351355,256736529,81,21.92816576171753,0.018230337222131417,342608,64192144,114,42.76185721417873,0.004650746381182147,335745,16048036,160,83.81053419870194,0.001208111546255118,323121,4012009,260,161.31852221667498,0.0003422247683273544,285168,1004004,376,284.5988023952096,0.00013231102389176536,184398,251001,409,368.05988023952096
bcsstm27.mtx,None,SYMMETRIC,1224,1224,56126,0.037462888205391086,1221,1221,1221,401.75936286213164,1435541,1172.827614379085,1221,54,45.85457516339869,0,2010,54902,0.03661068813522276,1172.827614379085,1221,0,0.08236381779760507,42590,93636,165,139.18300653594773,0.040962620860385816,21409,23409,150,139.9281045751634,0.03700290084388186,5925,5929,77,76.94805194805195,0.036035862508218275,1521,1521,39,39.0,0.034256591796875,400,400,20,20.0,0.034256591796875,100,100,10,10.0
CurlCurl_0.mtx,None,SYMMETRIC,11083,11083,113343,0.0009227414654392766,11047,11047,11047,3319.8229974502174,100559943,9073.350446629975,11065,13,10.226743661463503,0,81,102260,0.000792098572266771,9073.350446629975,11065,0,0.06782976818560472,104437,7678441,47,37.68928184770841,0.0175390137560164,100974,1920996,83,72.85281385281385,0.004768453012418012,92849,480249,153,133.98124098124097,0.0016013443589864152,69121,120409,215,199.19596541786743,0.0009514382773818938,29084,30276,173,167.1494252873563,0.0009139790877056084,7569,7569,87,87.0
mark3jac120sc.mtx,None,SYMMETRIC,54929,54929,342475,0.00011350774323375935,54878,54723,54878,15364.551803781298,1945085453,35410.90231025506,54881,44,6.234866828087167,0,74,287546,0.0002573501283272937,33227.62598991425,54878,0,0.07111357240866066,300993,188595289,82,21.91749799752421,0.018235627253395854,293446,47155689,131,42.73277996213776,0.0046577778082425485,287217,11792356,209,83.63919627256843,0.0012163479263877423,274961,2948089,275,160.140361094933,0.00035151795403546204,237860,737881,355,276.9033760186263,0.0001440673168521955,145092,184900,372,337.42325581395346
bcsstm25.mtx,None,SYMMETRIC,15439,15439,15439,6.477103439341926e-05,0,0,0,0.0,0,0.0,0,1,1.0,0,0,0,0.0,0.0,0,0,0.24998380829015543,3860,14899600,1,1.0,0.12499190414507771,1930,3724900,1,1.0,0.06249595207253886,965,931225,1,1.0,0.031215628234989648,483,233289,1,1.0,0.015575566567665289,242,58564,1,1.0,0.007787783283832644,121,14641,1,1.0
bcsstm13.mtx,None,SYMMETRIC,2003,2003,21943,0.005469329704893483,1993,1993,1993,582.8679761199471,1226575,612.3689465801298,1993,70,10.955067398901647,0,265,19940,0.01328986960882648,612.3689465801298,1993,0,0.07115110246433204,19275,251001,120,38.47305389221557,0.02108995355846712,16257,63001,140,64.76892430278885,0.008251332667500963,10388,15876,114,82.44444444444444,0.00549877108994098,3897,3969,63,61.857142857142854,0.005231618881225586,1024,1024,32,32.0,0.005231618881225586,256,256,16,16.0
mark3jac120.mtx,None,SYMMETRIC,54929,54929,342475,0.00011350774323375935,54894,54628,54894,15450.709351047522,1946793402,35441.996067650965,54894,44,6.234866828087167,0,91,287546,0.00031647110375383416,33219.609860001096,54916,0,0.07110317834684773,301037,188595289,78,21.920701958785408,0.01823792683591846,293409,47155689,115,42.72739187418087,0.00466115337411022,287009,11792356,161,83.57862550960978,0.0012176055592113646,274677,2948089,258,159.97495631916132,0.0003518907635554148,237608,737881,355,276.6100116414435,0.0001441527601390201,145006,184900,378,337.2232558139535
cz40948.mtx,None,SYMMETRIC,40948,40948,412148,0.00024580335565510986,40861,40782,40861,12285.56242175141,1252830818,30595.653462928592,40939,27,10.06515580736544,0,76,371200,0.00020474137931034484,32258.99880336036,40861,0,0.06765717092337918,380732,104796169,96,37.19175539708899,0.01724277000848776,373479,26204161,152,72.95936706387967,0.004436660351360661,362875,6553600,236,141.748046875,0.0012111649526804387,332315,1638400,376,259.62109375,0.0004128186552797197,243744,409600,451,380.85,0.0002525552947484539,99604,102400,319,311.2625
mark3jac100sc.mtx,None,SYMMETRIC,45769,45769,285215,0.00013615372097326034,45632,45540,45632,12836.500376908647,1352455724,29549.60178286613,45759,44,6.231619655225153,0,76,239446,0.00031739933012036117,27657.45428128209,45739,0,0.07113445000897863,250595,130942249,82,21.899414489207377,0.018254928315412186,244125,32741284,105,42.664278224397066,0.00467124975367496,238506,8185321,165,83.36455784690668,0.0012298662679602777,226472,2047761,242,158.26135569531795,0.00036500987246027917,190769,512656,353,266.43715083798884,0.00016113726444552822,108033,128164,325,301.768156424581
psmigr_1.mtx,None,SYMMETRIC,3140,3140,543162,0.05508965880968802,3138,3135,3138,1047.3614575393713,9684673,3084.29076433121,3139,2294,172.98152866242037,0,84251,540022,0.15601401424386413,3060.5974522292995,3139,0,0.1070298632633308,317179,616225,782,404.0496815286624,0.06070618119782837,139803,154449,393,355.7328244274809,0.054749995161664906,38753,38809,197,196.71573604060913,0.05413672592620943,9798,9801,99,98.96969696969697,0.0530431640625,2500,2500,50,50.0,0.0530431640625,625,625,25,25.0
EX5.mtx,None,SYMMETRIC,6545,6545,295680,0.0069024401204332,6523,6523,6523,2176.8662472943724,40970501,6259.816806722689,6541,48,45.1764705882353,0,1856,289135,0.006419146765351825,6259.816806722689,6541,0,0.06575202094956166,281056,2679769,187,171.68967623701894,0.019288255039161,239524,670761,316,292.4590964590965,0.008313479353060153,138931,168100,359,338.8560975609756,0.006880406033311888,41967,42025,205,204.7170731707317,0.006805005656108597,10608,10609,103,102.99029126213593,0.006676609322974473,2703,2704,52,51.98076923076923
EX4.mtx,None,SYMMETRIC,2600,2600,71760,0.010615384615384615,2582,2582,2582,863.37502787068,6278707,2414.887307692308,2597,30,27.6,0,664,69160,0.009600925390399074,2414.887307692308,2597,0,0.06748724739305115,66457,422500,114,102.24153846153847,0.021394226182525903,52409,105625,175,161.25846153846155,0.011312046004842615,24780,26569,159,152.0245398773006,0.01042674081237911,6721,6724,82,81.96341463414635,0.010422088786436644,1681,1681,41,41.0,0.00993170705782313,441,441,21,21.0
EX3.mtx,None,SYMMETRIC,2600,2600,71760,0.010615384615384615,2576,2576,2576,868.9567447045708,6289319,2418.9688461538462,2593,30,27.6,0,704,69160,0.010179294389820705,2418.9688461538462,2593,0,0.06755026733940808,66395,422500,115,102.14615384615385,0.021453581815398744,52264,105625,178,160.81230769230768,0.011309763970143232,24785,26569,159,152.05521472392638,0.01044227760393384,6711,6724,82,81.84146341463415,0.010422088786436644,1681,1681,41,41.0,0.00993170705782313,441,441,21,21.0
mhd1280b.mtx,None,SYMMETRIC,1280,1280,22778,0.013902587890625,1268,1268,1268,409.0523311967688,1387548,1084.021875,1268,32,17.7953125,0,276,21498,0.012838403572425341,1084.021875,1268,0,0.07208227848101266,19750,102400,101,61.71875,0.024643833956515718,14442,25600,120,90.2625,0.014430191777489458,6166,6400,80,77.075,0.013902587890625,1600,1600,40,40.0,0.013902587890625,400,400,20,20.0,0.013902587890625,100,100,10,10.0
mhd1280a.mtx,None,SYMMETRIC,1280,1280,47906,0.029239501953125,1268,1268,1268,421.4434517596961,1525986,1192.1765625,1277,56,37.4265625,0,2032,46626,0.04358083472740531,1184.1984375,1277,0,0.07856739877719174,38109,102400,165,119.090625,0.03450724921630094,21692,25600,152,135.575,0.02929442900751409,6388,6400,80,79.85,0.029239501953125,1600,1600,40,40.0,0.029239501953125,400,400,20,20.0,0.029239501953125,100,100,10,10.0
dwg961b.mtx,None,SYMMETRIC,961,961,10591,0.011468066237800764,957,957,957,294.0829005759607,755747,786.417273673257,957,19,11.020811654526534,0,136,9630,0.014122533748701973,786.417273673257,957,0,0.07273239204483024,9101,58081,66,37.76348547717842,0.023502964777730437,7041,14641,80,58.1900826446281,0.012309162079738173,3361,3721,59,55.09836065573771,0.011303577527322405,915,961,31,29.516129032258064,0.0108642578125,238,256,16,14.875,0.010100364685058594,64,64,8,8.0
