Name,Category,Group,MatrixID,NumRows,NumCols,Nonzeros,Symmetric,SparsityRatio,Link,ImageLink,Source,Params
in2010,large-matrices,DIMACS10,2596,267071,267071,1281716,Yes,0.0000179696,https://sparse.tamu.edu/DIMACS10/in2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/in2010.png,SuiteSparse,
ks2010,large-matrices,DIMACS10,2597,238600,238600,1121798,Yes,0.0000197049,https://sparse.tamu.edu/DIMACS10/ks2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/ks2010.png,SuiteSparse,
mi2010,large-matrices,DIMACS10,2603,329885,329885,1578090,Yes,0.0000145013,https://sparse.tamu.edu/DIMACS10/mi2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/mi2010.png,SuiteSparse,
mn2010,large-matrices,DIMACS10,2604,259777,259777,1227102,Yes,0.0000181836,https://sparse.tamu.edu/DIMACS10/mn2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/mn2010.png,SuiteSparse,
mo2010,large-matrices,DIMACS10,2605,343565,343565,1656568,Yes,0.0000140343,https://sparse.tamu.edu/DIMACS10/mo2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/mo2010.png,SuiteSparse,
nc2010,large-matrices,DIMACS10,2608,288987,288987,1416620,Yes,0.0000169628,https://sparse.tamu.edu/DIMACS10/nc2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/nc2010.png,SuiteSparse,
ny2010,large-matrices,DIMACS10,2615,350169,350169,1709544,Yes,0.0000139420,https://sparse.tamu.edu/DIMACS10/ny2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/ny2010.png,SuiteSparse,
oh2010,large-matrices,DIMACS10,2616,365344,365344,1768240,Yes,0.0000132476,https://sparse.tamu.edu/DIMACS10/oh2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/oh2010.png,SuiteSparse,
ok2010,large-matrices,DIMACS10,2617,269118,269118,1274148,Yes,0.0000175928,https://sparse.tamu.edu/DIMACS10/ok2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/ok2010.png,SuiteSparse,
pa2010,large-matrices,DIMACS10,2619,421545,421545,2058462,Yes,0.0000115839,https://sparse.tamu.edu/DIMACS10/pa2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/pa2010.png,SuiteSparse,
tn2010,large-matrices,DIMACS10,2623,240116,240116,1193966,Yes,0.0000207086,https://sparse.tamu.edu/DIMACS10/tn2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/tn2010.png,SuiteSparse,
tx2010,large-matrices,DIMACS10,2624,914231,914231,4456272,Yes,0.0000053316,https://sparse.tamu.edu/DIMACS10/tx2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/tx2010.png,SuiteSparse,
va2010,large-matrices,DIMACS10,2626,285762,285762,1402128,Yes,0.0000171703,https://sparse.tamu.edu/DIMACS10/va2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/va2010.png,SuiteSparse,
wi2010,large-matrices,DIMACS10,2629,253096,253096,1209404,Yes,0.0000188799,https://sparse.tamu.edu/DIMACS10/wi2010,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/wi2010.png,SuiteSparse,
vsp_bcsstk30_500sep_10in_1Kout,large-matrices,DIMACS10,2633,58348,58348,4033156,Yes,0.0011846582,https://sparse.tamu.edu/DIMACS10/vsp_bcsstk30_500sep_10in_1Kout,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/vsp_bcsstk30_500sep_10in_1Kout.png,SuiteSparse,
vsp_finan512_scagr7-2c_rlfddd,large-matrices,DIMACS10,2639,139752,139752,1104040,Yes,0.0000565287,https://sparse.tamu.edu/DIMACS10/vsp_finan512_scagr7-2c_rlfddd,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/vsp_finan512_scagr7-2c_rlfddd.png,SuiteSparse,
vsp_msc10848_300sep_100in_1Kout,large-matrices,DIMACS10,2642,21996,21996,2442056,Yes,0.0050474055,https://sparse.tamu.edu/DIMACS10/vsp_msc10848_300sep_100in_1Kout,https://suitesparse-collection-website.herokuapp.com/files/DIMACS10/vsp_msc10848_300sep_100in_1Kout.png,SuiteSparse,
CoupCons3D,large-matrices,Janna,2647,416800,416800,17277420,No,0.0000994543,https://sparse.tamu.edu/Janna/CoupCons3D,https://suitesparse-collection-website.herokuapp.com/files/Janna/CoupCons3D.png,SuiteSparse,
ML_Laplace,large-matrices,Janna,2648,377002,377002,27582698,No,0.0001940660,https://sparse.tamu.edu/Janna/ML_Laplace,https://suitesparse-collection-website.herokuapp.com/files/Janna/ML_Laplace.png,SuiteSparse,
Transport,large-matrices,Janna,2649,1602111,1602111,23487281,No,0.0000091506,https://sparse.tamu.edu/Janna/Transport,https://suitesparse-collection-website.herokuapp.com/files/Janna/Transport.png,SuiteSparse,
Delor295K,large-matrices,ANSYS,2652,295734,1823928,2401323,No,0.0000044519,https://sparse.tamu.edu/ANSYS/Delor295K,https://suitesparse-collection-website.herokuapp.com/files/ANSYS/Delor295K.png,SuiteSparse,
Delor338K,large-matrices,ANSYS,2653,343236,887058,4211599,No,0.0000138325,https://sparse.tamu.edu/ANSYS/Delor338K,https://suitesparse-collection-website.herokuapp.com/files/ANSYS/Delor338K.png,SuiteSparse,
Linux_call_graph,large-matrices,Sorensen,2654,324085,324085,1208908,No,0.0000115100,https://sparse.tamu.edu/Sorensen/Linux_call_graph,https://suitesparse-collection-website.herokuapp.com/files/Sorensen/Linux_call_graph.png,SuiteSparse,
specular,large-matrices,Brogan,2658,477976,1600,7647040,No,0.0099992468,https://sparse.tamu.edu/Brogan/specular,https://suitesparse-collection-website.herokuapp.com/files/Brogan/specular.png,SuiteSparse,
PFlow_742,large-matrices,Janna,2661,742793,742793,37138461,Yes,0.0000673113,https://sparse.tamu.edu/Janna/PFlow_742,https://suitesparse-collection-website.herokuapp.com/files/Janna/PFlow_742.png,SuiteSparse,
Freescale2,large-matrices,Freescale,2662,2999349,2999349,14313235,No,0.0000015910,https://sparse.tamu.edu/Freescale/Freescale2,https://suitesparse-collection-website.herokuapp.com/files/Freescale/Freescale2.png,SuiteSparse,
bundle_adj,large-matrices,Mazaheri,2664,513351,513351,20207907,Yes,0.0000766818,https://sparse.tamu.edu/Mazaheri/bundle_adj,https://suitesparse-collection-website.herokuapp.com/files/Mazaheri/bundle_adj.png,SuiteSparse,
iChem_Jacobian,large-matrices,Meng,2756,274087,274087,4137369,No,0.0000550741,https://sparse.tamu.edu/Meng/iChem_Jacobian,https://suitesparse-collection-website.herokuapp.com/files/Meng/iChem_Jacobian.png,SuiteSparse,
JP,large-matrices,Harvard_Seismology,2757,87616,67320,13734559,No,0.0023285587,https://sparse.tamu.edu/Harvard_Seismology/JP,https://suitesparse-collection-website.herokuapp.com/files/Harvard_Seismology/JP.png,SuiteSparse,
mycielskian13,large-matrices,Mycielski,2769,6143,6143,1227742,Yes,0.0325346457,https://sparse.tamu.edu/Mycielski/mycielskian13,https://suitesparse-collection-website.herokuapp.com/files/Mycielski/mycielskian13.png,SuiteSparse,
mycielskian14,large-matrices,Mycielski,2770,12287,12287,3695512,Yes,0.0244783928,https://sparse.tamu.edu/Mycielski/mycielskian14,https://suitesparse-collection-website.herokuapp.com/files/Mycielski/mycielskian14.png,SuiteSparse,
mycielskian15,large-matrices,Mycielski,2771,24575,24575,11111110,Yes,0.0183979907,https://sparse.tamu.edu/Mycielski/mycielskian15,https://suitesparse-collection-website.herokuapp.com/files/Mycielski/mycielskian15.png,SuiteSparse,
mycielskian16,large-matrices,Mycielski,2772,49151,49151,33382480,Yes,0.0138182766,https://sparse.tamu.edu/Mycielski/mycielskian16,https://suitesparse-collection-website.herokuapp.com/files/Mycielski/mycielskian16.png,SuiteSparse,
com-Amazon,large-matrices,SNAP,2778,334863,334863,1851744,Yes,0.0000165138,https://sparse.tamu.edu/SNAP/com-Amazon,https://suitesparse-collection-website.herokuapp.com/files/SNAP/com-Amazon.png,SuiteSparse,
com-DBLP,large-matrices,SNAP,2779,317080,317080,2099732,Yes,0.0000208846,https://sparse.tamu.edu/SNAP/com-DBLP,https://suitesparse-collection-website.herokuapp.com/files/SNAP/com-DBLP.png,SuiteSparse,
com-LiveJournal,large-matrices,SNAP,2781,3997962,3997962,69362378,Yes,0.0000043396,https://sparse.tamu.edu/SNAP/com-LiveJournal,https://suitesparse-collection-website.herokuapp.com/files/SNAP/com-LiveJournal.png,SuiteSparse,
com-Youtube,large-matrices,SNAP,2783,1134890,1134890,5975248,Yes,0.0000046393,https://sparse.tamu.edu/SNAP/com-Youtube,https://suitesparse-collection-website.herokuapp.com/files/SNAP/com-Youtube.png,SuiteSparse,
higgs-twitter,large-matrices,SNAP,2786,456626,456626,14855842,No,0.0000712485,https://sparse.tamu.edu/SNAP/higgs-twitter,https://suitesparse-collection-website.herokuapp.com/files/SNAP/higgs-twitter.png,SuiteSparse,
loc-Gowalla,large-matrices,SNAP,2788,196591,196591,1900654,Yes,0.0000491786,https://sparse.tamu.edu/SNAP/loc-Gowalla,https://suitesparse-collection-website.herokuapp.com/files/SNAP/loc-Gowalla.png,SuiteSparse,
soc-Pokec,large-matrices,SNAP,2789,1632803,1632803,30622564,No,0.0000114861,https://sparse.tamu.edu/SNAP/soc-Pokec,https://suitesparse-collection-website.herokuapp.com/files/SNAP/soc-Pokec.png,SuiteSparse,
sx-stackoverflow,large-matrices,SNAP,2794,2601977,2601977,36233450,No,0.0000053518,https://sparse.tamu.edu/SNAP/sx-stackoverflow,https://suitesparse-collection-website.herokuapp.com/files/SNAP/sx-stackoverflow.png,SuiteSparse,
wiki-talk-temporal,large-matrices,SNAP,2798,1140149,1140149,3309592,No,0.0000025460,https://sparse.tamu.edu/SNAP/wiki-talk-temporal,https://suitesparse-collection-website.herokuapp.com/files/SNAP/wiki-talk-temporal.png,SuiteSparse,
wiki-topcats,large-matrices,SNAP,2799,1791489,1791489,28511807,No,0.0000088838,https://sparse.tamu.edu/SNAP/wiki-topcats,https://suitesparse-collection-website.herokuapp.com/files/SNAP/wiki-topcats.png,SuiteSparse,
mawi_201512012345,large-matrices,MAWI,2800,18571154,18571154,38040320,Yes,0.0000001103,https://sparse.tamu.edu/MAWI/mawi_201512012345,https://suitesparse-collection-website.herokuapp.com/files/MAWI/mawi_201512012345.png,SuiteSparse,
mawi_201512020000,large-matrices,MAWI,2801,35991342,35991342,74485420,Yes,0.0000000575,https://sparse.tamu.edu/MAWI/mawi_201512020000,https://suitesparse-collection-website.herokuapp.com/files/MAWI/mawi_201512020000.png,SuiteSparse,
TEM152078,large-matrices,Guettel,2812,152078,152078,6459326,Yes,0.0002792894,https://sparse.tamu.edu/Guettel/TEM152078,https://suitesparse-collection-website.herokuapp.com/files/Guettel/TEM152078.png,SuiteSparse,
TEM181302,large-matrices,Guettel,2813,181302,181302,7839010,Yes,0.0002384822,https://sparse.tamu.edu/Guettel/TEM181302,https://suitesparse-collection-website.herokuapp.com/files/Guettel/TEM181302.png,SuiteSparse,
Goodwin_054,large-matrices,Goodwin,2823,32510,32510,1030878,No,0.0009753788,https://sparse.tamu.edu/Goodwin/Goodwin_054,https://suitesparse-collection-website.herokuapp.com/files/Goodwin/Goodwin_054.png,SuiteSparse,
Goodwin_071,large-matrices,Goodwin,2824,56021,56021,1797934,No,0.0005728910,https://sparse.tamu.edu/Goodwin/Goodwin_071,https://suitesparse-collection-website.herokuapp.com/files/Goodwin/Goodwin_071.png,SuiteSparse,
Goodwin_095,large-matrices,Goodwin,2825,100037,100037,3226066,No,0.0003223680,https://sparse.tamu.edu/Goodwin/Goodwin_095,https://suitesparse-collection-website.herokuapp.com/files/Goodwin/Goodwin_095.png,SuiteSparse,
Goodwin_127,large-matrices,Goodwin,2826,178437,178437,5778545,No,0.0001814883,https://sparse.tamu.edu/Goodwin/Goodwin_127,https://suitesparse-collection-website.herokuapp.com/files/Goodwin/Goodwin_127.png,SuiteSparse,
ifiss_mat,large-matrices,Embree,2830,96307,96307,3599932,No,0.0003881312,https://sparse.tamu.edu/Embree/ifiss_mat,https://suitesparse-collection-website.herokuapp.com/files/Embree/ifiss_mat.png,SuiteSparse,
Hardesty1,large-matrices,Hardesty,2831,938905,938905,12143314,Yes,0.0000137751,https://sparse.tamu.edu/Hardesty/Hardesty1,https://suitesparse-collection-website.herokuapp.com/files/Hardesty/Hardesty1.png,SuiteSparse,
Hardesty2,large-matrices,Hardesty,2832,929901,303645,4020731,No,0.0000142397,https://sparse.tamu.edu/Hardesty/Hardesty2,https://suitesparse-collection-website.herokuapp.com/files/Hardesty/Hardesty2.png,SuiteSparse,
Hardesty3,large-matrices,Hardesty,2833,8217820,7591564,40451632,No,0.0000006484,https://sparse.tamu.edu/Hardesty/Hardesty3,https://suitesparse-collection-website.herokuapp.com/files/Hardesty/Hardesty3.png,SuiteSparse,
nv1,large-matrices,VLSI,2834,75468,75468,1635003,No,0.0002870733,https://sparse.tamu.edu/VLSI/nv1,https://suitesparse-collection-website.herokuapp.com/files/VLSI/nv1.png,SuiteSparse,
nv2,large-matrices,VLSI,2835,1453908,1453908,37475646,No,0.0000177286,https://sparse.tamu.edu/VLSI/nv2,https://suitesparse-collection-website.herokuapp.com/files/VLSI/nv2.png,SuiteSparse,
imagesensor,large-matrices,VLSI,2836,118758,118758,1446396,No,0.0001025561,https://sparse.tamu.edu/VLSI/imagesensor,https://suitesparse-collection-website.herokuapp.com/files/VLSI/imagesensor.png,SuiteSparse,
mosfet2,large-matrices,VLSI,2837,46994,46994,1013062,No,0.0004587237,https://sparse.tamu.edu/VLSI/mosfet2,https://suitesparse-collection-website.herokuapp.com/files/VLSI/mosfet2.png,SuiteSparse,
power9,large-matrices,VLSI,2838,155376,155376,1887730,No,0.0000781937,https://sparse.tamu.edu/VLSI/power9,https://suitesparse-collection-website.herokuapp.com/files/VLSI/power9.png,SuiteSparse,
radiation,large-matrices,VLSI,2839,223104,223104,5526637,No,0.0001110315,https://sparse.tamu.edu/VLSI/radiation,https://suitesparse-collection-website.herokuapp.com/files/VLSI/radiation.png,SuiteSparse,
test1,large-matrices,VLSI,2840,392908,392908,9447535,No,0.0000611979,https://sparse.tamu.edu/VLSI/test1,https://suitesparse-collection-website.herokuapp.com/files/VLSI/test1.png,SuiteSparse,
dgreen,large-matrices,VLSI,2841,1200611,1200611,26606169,No,0.0000184577,https://sparse.tamu.edu/VLSI/dgreen,https://suitesparse-collection-website.herokuapp.com/files/VLSI/dgreen.png,SuiteSparse,
vas_stokes_1M,large-matrices,VLSI,2842,1090664,1090664,34767207,No,0.0000292272,https://sparse.tamu.edu/VLSI/vas_stokes_1M,https://suitesparse-collection-website.herokuapp.com/files/VLSI/vas_stokes_1M.png,SuiteSparse,
vas_stokes_2M,large-matrices,VLSI,2843,2146677,2146677,65129037,No,0.0000141332,https://sparse.tamu.edu/VLSI/vas_stokes_2M,https://suitesparse-collection-website.herokuapp.com/files/VLSI/vas_stokes_2M.png,SuiteSparse,
ss,large-matrices,VLSI,2847,1652680,1652680,34753577,No,0.0000127240,https://sparse.tamu.edu/VLSI/ss,https://suitesparse-collection-website.herokuapp.com/files/VLSI/ss.png,SuiteSparse,
nxp1,large-matrices,Freescale,2848,414604,414604,2655880,No,0.0000154505,https://sparse.tamu.edu/Freescale/nxp1,https://suitesparse-collection-website.herokuapp.com/files/Freescale/nxp1.png,SuiteSparse,
marine1,large-matrices,Martin,2849,400320,400320,6226538,No,0.0000388537,https://sparse.tamu.edu/Martin/marine1,https://suitesparse-collection-website.herokuapp.com/files/Martin/marine1.png,SuiteSparse,
analytics,large-matrices,Precima,2851,303813,303813,2006126,Yes,0.0000217343,https://sparse.tamu.edu/Precima/analytics,https://suitesparse-collection-website.herokuapp.com/files/Precima/analytics.png,SuiteSparse,
GAP-road,large-matrices,GAP,2854,23947347,23947347,57708624,Yes,0.0000001006,https://sparse.tamu.edu/GAP/GAP-road,,SuiteSparse,
Spielman_k100,large-matrices,FlowIPM22,2894,338402,338402,1025404,Yes,0.0000089542,https://sparse.tamu.edu/FlowIPM22/Spielman_k100,,SuiteSparse,
Spielman_k200,large-matrices,FlowIPM22,2895,2686802,2686802,8100804,Yes,0.0000011222,https://sparse.tamu.edu/FlowIPM22/Spielman_k200,,SuiteSparse,
Spielman_k300,large-matrices,FlowIPM22,2896,9045202,9045202,27226204,Yes,0.0000003328,https://sparse.tamu.edu/FlowIPM22/Spielman_k300,,SuiteSparse,
Spielman_k400,large-matrices,FlowIPM22,2897,21413602,21413602,64401604,Yes,0.0000001404,https://sparse.tamu.edu/FlowIPM22/Spielman_k400,,SuiteSparse,
uni_chimera_i1,large-matrices,FlowIPM22,2900,100000,100000,1100592,Yes,0.0001100592,https://sparse.tamu.edu/FlowIPM22/uni_chimera_i1,,SuiteSparse,
